Year,Region,SiteCode,TidalHeight,Blade,Prevalence,LesionArea,BladeArea,BladeAreaLog,Meadow,site_unique_code,Epifauna_large,Ampithoid_large,Lacuna_large,Idoteid_large,Richness_large,Density,CanopyHeight,DensityLog,Latitude,Longitude
2019,BC,E,L,16,0,0,9.15,0.9614210940664483,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,17,0,0,3.48,0.541579243946581,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,18,0,0,13.62,1.1341771075767664,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,19,0,0,26.16,1.4176377396522297,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,20,0,0,20.48,1.3113299523037931,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,16,0,0,18.75,1.2730012720637376,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,17,1,2.575111424,19.96,1.3001605369513523,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,18,0,0,17.76,1.2494429614425822,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,19,1,3.591007622,21.87,1.339848783037637,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,20,0,0,4.5,0.6532125137753437,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,16,1,2.83499561,10.35,1.0149403497929366,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,17,0,0,10.65,1.0273496077747566,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,18,0,0,15.04,1.1772478362556233,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,19,0,0,18.5,1.2671717284030137,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,BC,E,L,20,1,0.8808844224,10.5,1.021189299069938,BC_E,BC.E.2019,0.27987516841430005,-1.167299442162431,-1.5471811534437436,-1.8729972360710627,27,1728.6666666666667,0.484,3.2377112577136704,51.89405166666667,-128.23487166666666
2019,WA,A,U,16,1,0.64090144,45.24834279,1.655602677898395,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,17,1,0.0621305856,24.5645027556,1.3903079773987974,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,18,0,0,21.57779418,1.334007046258959,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,19,1,1.00584672,19.10555058,1.281159557617751,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,20,0,0,36.09808596,1.5574841747852215,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,16,0,0,39.38938902,1.5953792443963348,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,17,0,0,36.20224818,1.5587355413025321,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,18,0,0,45.52757087,1.6582744790826673,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,19,0,0,11.96846136,1.0780383220177345,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,20,0,0,54.55561597,1.7368394636180793,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,16,0,0,21.39161815,1.3302436376353726,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,17,0,0,46.81084792,1.6703465079003947,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,18,0,0,19.96317199,1.3002295483894664,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,19,0,0,37.50659497,1.5741076385878503,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,U,20,1,0.098517248,45.139668198,1.6545583624442843,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,16,1,0.17258496,49.85486908,1.697707580126322,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,17,1,0.081438528,38.141294138,1.5813954246160469,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,18,1,0.1850074816,34.3349688016,1.5357366571096003,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,19,1,0.261394304,45.725288514,1.6601564544358869,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,20,1,0.03955072,22.91768268,1.360170701856954,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,16,1,0.3718307008,46.8570683308,1.6707751129509698,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,17,1,6.997295405,35.852691725,1.5545217669056444,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,18,1,0.3234350016,49.5559195716,1.6950955394212681,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,19,1,6.880458982,21.268956982,1.3277461928614211,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,20,1,2.991652416,52.561360806,1.7206666005183595,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,16,1,5.414637389,61.288928299,1.787382027325355,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,17,1,1.717939456,41.848508966,1.621679988987003,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,18,0,0,37.36895846,1.5725109934509671,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,19,1,0.7693693696,51.6805842496,1.7133274147188984,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,A,L,20,1,0.5242447936,33.5661387536,1.5259013855002508,WA_A,WA.A.2019,-0.23841048588956307,-1.5999867187575165,-1.005389346876532,-1.9130868303271273,18,59.666666666666664,1.0132999999999999,1.7757317762602307,48.4685835,-123.00275116666667
2019,WA,B,U,16,1,0.5289189696,46.4214351196,1.6667185625500784,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,17,1,0.764227776,47.745557276,1.6789329666991846,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,18,1,7.18115232,64.35285067,1.8085677898236145,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,19,1,1.256831994,37.357866284,1.5723820632875087,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,20,0,0,44.95187419,1.652747803597761,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,16,0,0,29.15315931,1.4646856258721064,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,17,0,0,44.80600394,1.6513362127326245,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,18,1,0.039370944,37.855540184,1.5781294477797179,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,19,0,0,47.17937074,1.6737521441382126,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,20,1,3.434602502,31.624575932,1.5000247105751106,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,16,0,0,8.354532294,0.9219221421024838,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,17,0,0,43.40518935,1.6375416551194755,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,18,1,8.679153818,59.866684408,1.7771852063136615,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,19,0,0,74.95681219,1.8748111083262096,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,U,20,0,0,61.814934904,1.7910934162341807,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,16,1,7.154689293,54.724605413,1.7381826388087305,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,17,1,5.753065709,74.004071299,1.869255612893844,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,18,0,0,58.66551107,1.7683828584206487,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,19,0,0,53.31111661,1.7268177789887205,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,20,1,2.05791385,106.74246745,2.0283372376987265,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,16,0,0,35.73758115,1.5531251545278415,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,17,1,0.069033984,86.294151914,1.9359813649210338,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,18,1,4.722823386,81.708227956,1.9122657918563446,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,19,0,0,23.18103654,1.3651328515386034,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,20,1,0.1450073216,9.5880653186,0.9817309839985497,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,16,1,4.521078758,72.207587708,1.8585828364418069,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,17,1,0.1646568384,39.3608226084,1.5950641662469995,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,18,1,1.823683699,54.548622689,1.736783789459308,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,19,0,0,15.82945658,1.1994660059325843,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,B,L,20,0,0,42.42557195,1.6276277058643058,WA_B,WA.B.2019,-0.3598245411029858,-1.6046888203830107,-1.0331892044416422,-1.8394304805481723,28,60,1.0363166666666666,1.7781512503836436,48.48291883333333,-123.07416983333333
2019,WA,C,U,16,1,19.09888089,34.806719,1.5416630871351378,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,17,1,6.74249888,14.156227411,1.150947530692599,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,18,1,15.08056369,24.921609796,1.3965760918771606,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,19,1,5.757667974,11.877135148,1.0747116982666556,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,20,1,24.90582547,42.06080645,1.6238775953457205,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,16,1,11.27479566,23.34714957,1.3682338655622788,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,17,1,22.02829485,44.04231549,1.6438701435897916,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,18,1,2.940380301,10.508015066,1.021520686789706,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,19,1,3.348633619,33.104581859,1.519888106717387,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,20,1,6.905160205,29.199793205,1.4653797757550826,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,16,1,1.977410157,24.755496777,1.3936716458904914,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,17,1,0.692497152,12.365173052,1.0922001987404033,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,18,1,4.684746829,40.001688099,1.6020783192432386,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,19,1,14.07588552,54.94700631,1.7399440356409492,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,U,20,1,2.503920128,27.225493168,1.4349757553957168,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,16,1,5.484426432,39.863566192,1.600576148058101,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,17,1,24.84056678,47.39709746,1.6757517468280472,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,18,1,1.50382624,20.80349894,1.3181363850848336,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,19,1,9.552074163,34.553432593,1.5384911973585245,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,16,1,5.78961417,37.11827881,1.5695878295982777,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,17,1,1.582729926,30.861966146,1.4894235905268136,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,18,1,3.971467571,32.414727411,1.5107423737903403,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,19,1,16.03503043,38.09730295,1.5808942314396015,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,20,1,13.1234862,39.65358783,1.5982824881045072,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,16,1,11.87513964,82.90859231,1.9185995414000871,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,17,1,5.212191635,28.879378435,1.4605878417662101,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,18,1,2.552423693,43.695150063,1.6404332351908648,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,19,1,6.993771795,59.814441505,1.7768060520274778,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,C,L,20,1,6.984189734,64.616384304,1.8103426528343072,WA_C,WA.C.2019,0.8404644568405182,-1.441442512366907,0.7548373527534806,-1.9483692661117056,21,27.333333333333332,0.8946666666666666,1.4366925976640543,48.69187516666666,-122.95244666666667
2019,WA,D,U,16,1,1.39498985,36.17443683,1.5584017786707651,WA_D,WA.D.2019,0.40590514903013114,-1.4136400513103125,0.23183161103035016,-1.7505787786007743,21,89.66666666666667,0.8315666666666667,1.9526310252827455,48.7046845,-123.05405400000001
2019,WA,D,U,17,1,0.6031125248,15.6687548048,1.1950344844780592,WA_D,WA.D.2019,0.40590514903013114,-1.4136400513103125,0.23183161103035016,-1.7505787786007743,21,89.66666666666667,0.8315666666666667,1.9526310252827455,48.7046845,-123.05405400000001
2019,WA,D,U,18,1,0.67955328,25.97621177,1.414575816200311,WA_D,WA.D.2019,0.40590514903013114,-1.4136400513103125,0.23183161103035016,-1.7505787786007743,21,89.66666666666667,0.8315666666666667,1.9526310252827455,48.7046845,-123.05405400000001
2019,WA,D,U,19,1,3.289235629,30.345128119,1.4820889754484095,WA_D,WA.D.2019,0.40590514903013114,-1.4136400513103125,0.23183161103035016,-1.7505787786007743,21,89.66666666666667,0.8315666666666667,1.9526310252827455,48.7046845,-123.05405400000001
2019,WA,D,U,20,1,2.785215635,26.372977405,1.4211591626932396,WA_D,WA.D.2019,0.40590514903013114,-1.4136400513103125,0.23183161103035016,-1.7505787786007743,21,89.66666666666667,0.8315666666666667,1.9526310252827455,48.7046845,-123.05405400000001
