Year,Region,SiteCode,TidalHeight,Transect,LongestBladeLengthMean,LongestBladeLengthSe,LongestBladeWidthMean,SheathLengthMean,SheathLengthSe,EpiphyteBladeAreaMean,EpiphyteDryMassMean,EpiphytePerAreaMean,EpiphytePerAreaSe,DensityShootsMean,DensityShootsSd,DensityShootsSe,PercentSeagrassMean,PercentBareMean,PercentOtherMean,PrevalenceMean,SeverityMean,LesionAreaMean,CountBlades,Percent,CountBrokenTip,BladeAreaMean,Meadow,TempAnomTot_January,TempAnomTot_February,TempAnomTot_March,TempAnomTot_April,TempAnomTot_May,TempAnomTot_June,TempAnomTot_July,TempAnomTot_August,TempAnomTot_September,TempAnomWarm_January,TempAnomWarm_February,TempAnomWarm_March,TempAnomWarm_April,TempAnomWarm_May,TempAnomWarm_June,TempAnomWarm_July,TempAnomWarm_August,TempAnomWarm_September,TempAnomCold_January,TempAnomCold_February,TempAnomCold_March,TempAnomCold_April,TempAnomCold_May,TempAnomCold_June,TempAnomCold_July,TempAnomCold_August,TempAnomCold_September,transect_unique_code,year,region,site_unique_code,epifauna_per_g_transect_all,epifauna_per_g_transect_large,ampithoid_per_g_transect_all,ampithoid_per_g_transect_large,lacuna_per_g_transect_all,lacuna_per_g_transect_large,idoteid_per_g_transect_all,idoteid_per_g_transect_large,epifauna_log_per_g_transect_all,epifauna_log_per_g_transect_large,ampithoid_log_per_g_transect_all,ampithoid_log_per_g_transect_large,lacuna_log_per_g_transect_all,lacuna_log_per_g_transect_large,idoteid_log_per_g_transect_all,idoteid_log_per_g_transect_large,richness_site_all,richness_site_large,GrazingScarsMeanTransect,CountScars,SampleCollectionDate,LocationName,SampleProcessingDate,Depth,Salinity,LocationComments,TransectBeginDecimalLatitude,TransectBeginDecimalLongitude,TransectEndDecimalLatitude,TransectEndDecimalLongitude,CanopyHeight,Structure,StructureLog,EpiphytePerAreaMeanMg,DensityLog
2020,BC,A,L,6,979.4,110.380523644346,4.2,216.6,24.5348731400837,28.228,0.00911999999999999,2.7798498486875e-4,2.1821020089042e-4,756,183.535645947411,45.8839114868527,1,0,0,0.1,0.028609159125809,0.0542519024,20,1,0,22.095,BC_A,-7.839308080808063,-11.999323232323247,-15.726838383838402,-9.73399999999997,8.167636363636134,4.558727272727102,3.029383838383998,24.721363636363492,53.333848484848495,3.3043787878787896,0,0.02206060606061033,4.8671919191919315,16.2074343434342,6.923828282828104,9.985272727272696,25.061898989898893,53.333848484848495,-11.143686868686853,-11.999323232323247,-15.748898989899011,-14.6011919191919,-8.039797979798069,-2.365101010101002,-6.955888888888698,-0.340535353535401,0,BC.A.L6.2020,2020,BC,BC.A.2020,0.09930066116627688,0.09448880475207228,0.0048118564142046,0,0.04209215341936655,0.04209215341936655,0.0048118564142046,0.0048118564142046,-0.9621608637138828,-0.9809910408772008,-1.8536094100901388,-2,-1.2861535231461536,-1.2861535231461536,-1.8536094100901388,-1.8536094100901388,20,18,NA,NA,2020-08-01,Pruth Bay,2020-08-01,0.6,25.28,NA,51.64532,-128.12004,51.64548,-128.11996,1196,9041.76,3.9562529751535984,0.27798498486874995,2.8785217955012063
2020,BC,A,U,1,470.6,99.2872600085228,3.4,88.8,17.9983332561657,12.656,0,0,0,568,291.387485432485,72.8468713581213,0.875,0.125,0,0.1,0.0302054019945944,0.04037229632,20,1,0,11.9025,BC_A,-7.839308080808063,-11.999323232323247,-15.726838383838402,-9.73399999999997,8.167636363636134,4.558727272727102,3.029383838383998,24.721363636363492,53.333848484848495,3.3043787878787896,0,0.02206060606061033,4.8671919191919315,16.2074343434342,6.923828282828104,9.985272727272696,25.061898989898893,53.333848484848495,-11.143686868686853,-11.999323232323247,-15.748898989899011,-14.6011919191919,-8.039797979798069,-2.365101010101002,-6.955888888888698,-0.340535353535401,0,BC.A.U1.2020,2020,BC,BC.A.2020,0.3488497363486614,0.31207150905921677,0.01838911364472232,0.01838911364472232,0.13066345827670364,0.13066345827670364,0.04756338690980703,0.04756338690980703,-0.4456250602453682,-0.4983854807296002,-1.6649781201326044,-1.6649781201326044,-0.856402128557274,-0.856402128557274,-1.2893705112601066,-1.2893705112601066,20,18,NA,NA,2020-07-31,Pruth Bay,2020-07-31,1.6,25.41,Temp logger not working,51.64495,-128.11891,51.6448,-128.11911,559.4,3177.392,3.5020707977465273,0,2.754348335711019
2020,BC,A,U,2,474.2,57.1728956761856,3.6,85.8,7.33757453113766,14.316,0,0,0,360,379.19212368754,94.798030921885,0.55,0.3825,0.0675,0.35,0.05732709406526,0.19508302753,20,1,0,13.7465,BC_A,-7.839308080808063,-11.999323232323247,-15.726838383838402,-9.73399999999997,8.167636363636134,4.558727272727102,3.029383838383998,24.721363636363492,53.333848484848495,3.3043787878787896,0,0.02206060606061033,4.8671919191919315,16.2074343434342,6.923828282828104,9.985272727272696,25.061898989898893,53.333848484848495,-11.143686868686853,-11.999323232323247,-15.748898989899011,-14.6011919191919,-8.039797979798069,-2.365101010101002,-6.955888888888698,-0.340535353535401,0,BC.A.U2.2020,2020,BC,BC.A.2020,0.7063999057822108,0.684876014262624,0.04304778303917348,0.02152389151958674,0.38445528310009014,0.38445528310009014,0.02358490566037736,0.02358490566037736,-0.16065218452704833,-0.17917189919273163,-1.5086483252715095,-1.6376663806595684,-0.4062549764562126,-0.4062549764562126,-1.621416620549242,-1.621416620549242,20,18,NA,NA,2020-07-31,Pruth Bay,2020-07-31,1.6,25.47,Temp logger not working,51.64474,-128.11926,51.64472,-128.11955,560,2015.9999999999998,3.3044905277734875,0,2.5563025007672873
2020,BC,A,U,3,312.2,19.2520128817742,2.6,67,5.42217668469038,6.412,0,0,0,568,122.898331965898,30.7245829914744,0.775,0.225,0,0.15,0.175420173200701,0.26031834467,20,1,2,11.673,BC_A,-7.839308080808063,-11.999323232323247,-15.726838383838402,-9.73399999999997,8.167636363636134,4.558727272727102,3.029383838383998,24.721363636363492,53.333848484848495,3.3043787878787896,0,0.02206060606061033,4.8671919191919315,16.2074343434342,6.923828282828104,9.985272727272696,25.061898989898893,53.333848484848495,-11.143686868686853,-11.999323232323247,-15.748898989899011,-14.6011919191919,-8.039797979798069,-2.365101010101002,-6.955888888888698,-0.340535353535401,0,BC.A.U3.2020,2020,BC,BC.A.2020,0.14302949748817315,0.14302949748817315,0,0,0.03624939584340261,0.03624939584340261,0.02367424242424242,0.02367424242424242,-0.8361329411300689,-0.8361329411300689,-2,-2,-1.5417762061347091,-1.5417762061347091,-1.6207390258528886,-1.6207390258528886,20,18,NA,NA,2020-08-01,Pruth Bay,2020-08-01,1.6,24.23,NA,51.64435,-128.12009,51.64452,-128.12025,379.2,2153.8559999999998,3.3332166643770473,0,2.754348335711019
2020,BC,B,L,4,1240.2,58.2944251193886,7,244.8,11.7575507653593,56.864,0,0,0,55,15.4488403016753,3.86221007541882,0.6125,0.225,0.1625,0.55,0.0636564234164412,1.90809572218,20,1,11,62.122,BC_B,-7.055348484848518,-12.410060606060622,-16.083555555555563,-9.95031313131315,5.672919191919123,5.01911111111121,5.126353535353509,20.923656565656795,47.1091616161617,2.6271515151515006,0,0.13298989898990057,5.4713737373737175,13.024131313131202,7.405717171717308,11.558888888888806,21.784232323232494,47.1091616161617,-9.68250000000002,-12.410060606060622,-16.21654545454546,-15.421686868686868,-7.351212121212079,-2.3866060606060984,-6.432535353535297,-0.8605757575757007,0,BC.B.L4.2020,2020,BC,BC.B.2020,0.11038729773478027,0.10418766971246164,0,0,0.00619962802231866,0,0,0,-0.9213046722142266,-0.9474781599080182,-2,-2,-1.8248832029104696,-2,-2,-2,14,11,NA,NA,2020-07-22,Underhill,2020-07-22,0,26.59,Fresh water layer. Collected disease and epiphyte shoots on 2020-7-22.,51.77027,-128.05959,51.77041,-128.05977,1485,816.75,2.912089143147475,0,1.7403626894942439
2020,BC,B,L,5,1131.4,124.63129623012,5.6,234.4,16.8243870616436,49.7,0,0,0,76,8,2,0.875,0.125,0,0.65,0.0424289944980623,1.4793038947,20,1,9,59.5815,BC_B,-7.055348484848518,-12.410060606060622,-16.083555555555563,-9.95031313131315,5.672919191919123,5.01911111111121,5.126353535353509,20.923656565656795,47.1091616161617,2.6271515151515006,0,0.13298989898990057,5.4713737373737175,13.024131313131202,7.405717171717308,11.558888888888806,21.784232323232494,47.1091616161617,-9.68250000000002,-12.410060606060622,-16.21654545454546,-15.421686868686868,-7.351212121212079,-2.3866060606060984,-6.432535353535297,-0.8605757575757007,0,BC.B.L5.2020,2020,BC,BC.B.2020,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,14,11,NA,NA,2020-08-05,Underhill,2020-08-05,-0.2,26.62,Updated GPS points this year since points from last year appeared wrong once in ArcGIS map (overlapped with L4 transect). Estimated new points in Arc Collector.,51.77032,-128.05971,51.77057,-128.05997,1365.8000000000002,1038.008,3.0162007006631777,0,1.8808135922807914
2020,BC,B,L,6,1173.2,180.87741705365,5.8,222.2,22.109726366466,57.22,0.0028,4.81099656357388e-5,4.81099656357388e-5,31,7.57187779440036,1.89296944860009,0.3125,0.6625,0.025,0.3,0.0127153740467784,0.20034507106,20,1,12,65.0825,BC_B,-7.055348484848518,-12.410060606060622,-16.083555555555563,-9.95031313131315,5.672919191919123,5.01911111111121,5.126353535353509,20.923656565656795,47.1091616161617,2.6271515151515006,0,0.13298989898990057,5.4713737373737175,13.024131313131202,7.405717171717308,11.558888888888806,21.784232323232494,47.1091616161617,-9.68250000000002,-12.410060606060622,-16.21654545454546,-15.421686868686868,-7.351212121212079,-2.3866060606060984,-6.432535353535297,-0.8605757575757007,0,BC.B.L6.2020,2020,BC,BC.B.2020,0.1365546218487395,0.1365546218487395,0,0,0,0,0,0,-0.8351188863264278,-0.8351188863264278,-2,-2,-2,-2,-2,-2,14,11,NA,NA,2020-08-05,Underhill,2020-08-05,-0.4,26.17,NA,51.771249,-128.06019,51.771428,-128.060213,1395.4,432.574,2.6360604124773976,0.0481099656357388,1.4913616938342726
2020,BC,B,U,1,997,97.8713441207384,5.8,202.4,16.7648441686763,45.344,0,0,0,109,54.881690936049,13.7204227340122,0.7625,0.1125,0.125,0.25,0.0337228844466713,0.41563132546,20,1,6,57.528,BC_B,-7.055348484848518,-12.410060606060622,-16.083555555555563,-9.95031313131315,5.672919191919123,5.01911111111121,5.126353535353509,20.923656565656795,47.1091616161617,2.6271515151515006,0,0.13298989898990057,5.4713737373737175,13.024131313131202,7.405717171717308,11.558888888888806,21.784232323232494,47.1091616161617,-9.68250000000002,-12.410060606060622,-16.21654545454546,-15.421686868686868,-7.351212121212079,-2.3866060606060984,-6.432535353535297,-0.8605757575757007,0,BC.B.U1.2020,2020,BC,BC.B.2020,0.0500999000999001,0.04100899100899101,0,0,0.00909090909090909,0.00909090909090909,0,0,-1.2543191530828637,-1.3082106748838729,-2,-2,-1.775015495661976,-1.775015495661976,-2,-2,14,11,NA,NA,2020-07-22,Underhill,2020-07-22,0.3,25,salinty by refractometer,51.77021,-128.05965,51.77037,-128.05984,1199.4,1307.3460000000002,3.1163905424423843,0,2.037426497940624
2020,BC,B,U,2,1072,117.384837180958,6.4,208.4,22.0331568323742,51.156,0,0,0,113,39.1066916694999,9.77667291737498,0.7125,0.2875,0,0.35,0.0135040851880175,0.26715792255,20,1,12,55.944,BC_B,-7.055348484848518,-12.410060606060622,-16.083555555555563,-9.95031313131315,5.672919191919123,5.01911111111121,5.126353535353509,20.923656565656795,47.1091616161617,2.6271515151515006,0,0.13298989898990057,5.4713737373737175,13.024131313131202,7.405717171717308,11.558888888888806,21.784232323232494,47.1091616161617,-9.68250000000002,-12.410060606060622,-16.21654545454546,-15.421686868686868,-7.351212121212079,-2.3866060606060984,-6.432535353535297,-0.8605757575757007,0,BC.B.U2.2020,2020,BC,BC.B.2020,0.0539811746868573,0.0539811746868573,0,0,0,0,0,0,-1.195625848155634,-1.195625848155634,-2,-2,-2,-2,-2,-2,14,11,NA,NA,2020-07-22,Underhill,2020-07-22,0.2,25,salinty by refractometer,51.77053,-128.06001,51.77073,-128.06015,1280.4,1446.852,3.1604241089555143,0,2.0530784434834195
2020,BC,B,U,3,1159.8,61.7133697021966,7.4,216.4,10.4192130221049,65.21,0,0,0,47,23.6361305349811,5.90903263374528,0.4625,0.5375,0,0.15,0.0694391347442311,0.3941265203,20,1,10,58.4755,BC_B,-7.055348484848518,-12.410060606060622,-16.083555555555563,-9.95031313131315,5.672919191919123,5.01911111111121,5.126353535353509,20.923656565656795,47.1091616161617,2.6271515151515006,0,0.13298989898990057,5.4713737373737175,13.024131313131202,7.405717171717308,11.558888888888806,21.784232323232494,47.1091616161617,-9.68250000000002,-12.410060606060622,-16.21654545454546,-15.421686868686868,-7.351212121212079,-2.3866060606060984,-6.432535353535297,-0.8605757575757007,0,BC.B.U3.2020,2020,BC,BC.B.2020,0.10245901639344264,0.0819672131147541,0,0,0,0,0,0,-1.3338635716603413,-1.3798072255547131,-2,-2,-2,-2,-2,-2,14,11,NA,NA,2020-07-22,Underhill,2020-07-22,0.1,26,salinty by refractometer,51.77124,-128.06027,51.771422,-128.060284,1376.2,646.8140000000001,2.810779411446091,0,1.6720978579357175
2020,BC,C,L,4,368.4,64.4558763806683,4,81.6,12.0772513429174,11.776,0,0,0,288,171.829372731595,42.9573431828987,0.675,0.15,0.175,0.1,0.0946779516584503,0.36341628511,20,1,3,19.5485,BC_C,-9.06954545454548,-11.083222222222256,-12.6289393939394,-9.161848484848472,4.697262626262685,5.5288282828280995,2.513262626262396,20.256050505050595,45.5561818181819,1.859666666666648,0,0,4.668868686868695,12.682676767676702,7.5103636363635005,9.308646464646296,20.467252525252697,45.5561818181819,-10.929212121212128,-11.083222222222256,-12.6289393939394,-13.830717171717168,-7.985414141414017,-1.981535353535401,-6.7953838383839,-0.21120202020210144,0,BC.C.L4.2020,2020,BC,BC.C.2020,0.40097187614416496,0.3646434673284711,0.04843787842092516,0.03632840881569387,0.03632840881569387,0.03632840881569387,0,0,-0.5179147689457752,-0.5421454366014035,-1.4855603983958598,-1.5413606597481395,-1.5413606597481395,-1.5413606597481395,-2,-2,24,23,NA,NA,2020-08-02,Triquet Bay,2020-08-02,0.2,28.03,NA,51.80806,-128.23622,51.80812,-128.2365,450,1296,3.1126050015345745,0,2.459392487759231
2020,BC,C,L,5,553,53.9870354807522,3.8,107.4,8.19512049941915,16.766,0,0,0,388,61.7953612067012,15.4488403016753,0.925,0.075,0,0.15,0.0298819894485436,0.08947900959,20,1,5,18.67,BC_C,-9.06954545454548,-11.083222222222256,-12.6289393939394,-9.161848484848472,4.697262626262685,5.5288282828280995,2.513262626262396,20.256050505050595,45.5561818181819,1.859666666666648,0,0,4.668868686868695,12.682676767676702,7.5103636363635005,9.308646464646296,20.467252525252697,45.5561818181819,-10.929212121212128,-11.083222222222256,-12.6289393939394,-13.830717171717168,-7.985414141414017,-1.981535353535401,-6.7953838383839,-0.21120202020210144,0,BC.C.L5.2020,2020,BC,BC.C.2020,1.5232729706340356,1.3833235742119876,0.03466204506065858,0.03466204506065858,0.00943218260705527,0.00943218260705527,0,0,0.18388421566567925,0.1439409430628662,-1.550297450364216,-1.550297450364216,-1.7698189945380776,-1.7698189945380776,-2,-2,24,23,NA,NA,2020-08-02,Triquet Bay,2020-08-02,0.2,27.38,NA,51.80814,-128.23663,51.8082,-128.23691,660.4,2562.352,3.408638790184963,0,2.5888317255942073
2020,BC,C,L,6,815,92.4159077215606,6,155.8,16.0947196309846,34.538,0,0,0,232,98.1970807441172,24.5492701860293,0.875,0.075,0.05,0,0,0,20,1,6,40.148,BC_C,-9.06954545454548,-11.083222222222256,-12.6289393939394,-9.161848484848472,4.697262626262685,5.5288282828280995,2.513262626262396,20.256050505050595,45.5561818181819,1.859666666666648,0,0,4.668868686868695,12.682676767676702,7.5103636363635005,9.308646464646296,20.467252525252697,45.5561818181819,-10.929212121212128,-11.083222222222256,-12.6289393939394,-13.830717171717168,-7.985414141414017,-1.981535353535401,-6.7953838383839,-0.21120202020210144,0,BC.C.L6.2020,2020,BC,BC.C.2020,0.08982370767931777,0.08982370767931777,0,0,0,0,0,0,-1.0524343297124013,-1.0524343297124013,-2,-2,-2,-2,-2,-2,24,23,NA,NA,2020-08-02,Triquet Bay,2020-08-02,0.2,27.6,NA,51.80824,-128.237,51.80842,-128.23683,970.8,2252.256,3.3526177525507967,0,2.3654879848909
2020,BC,C,U,1,345.4,24.1362797464729,4.8,68.8,6.82934843158555,13.532,0,0,0,456,65.9696900098826,16.4924225024706,0.55,0.375,0.075,0.0526315789473684,0.279098910833333,0.158645696684211,19,0.95,1,13.2926315789474,BC_C,-9.06954545454548,-11.083222222222256,-12.6289393939394,-9.161848484848472,4.697262626262685,5.5288282828280995,2.513262626262396,20.256050505050595,45.5561818181819,1.859666666666648,0,0,4.668868686868695,12.682676767676702,7.5103636363635005,9.308646464646296,20.467252525252697,45.5561818181819,-10.929212121212128,-11.083222222222256,-12.6289393939394,-13.830717171717168,-7.985414141414017,-1.981535353535401,-6.7953838383839,-0.21120202020210144,0,BC.C.U1.2020,2020,BC,BC.C.2020,0.2851251251251251,0.2851251251251251,0,0,0.16512512512512514,0.16512512512512514,0,0,-0.5330474521662141,-0.5330474521662141,-2,-2,-0.8151831673854955,-0.8151831673854955,-2,-2,24,23,NA,NA,2020-08-02,Triquet Bay,2020-08-02,0.4,27.11,NA,51.80761,-128.23691,51.80774,-128.23714,414.2,1888.7519999999997,3.2761749372218687,0,2.658964842664435
2020,BC,C,U,2,401.6,26.4075746709159,4.2,75.8,4.54312667664022,13.586,0,0,0,352,187.047231112002,46.7618077780005,0.6125,0.2625,0.125,0,0,0,20,1,3,13.5725,BC_C,-9.06954545454548,-11.083222222222256,-12.6289393939394,-9.161848484848472,4.697262626262685,5.5288282828280995,2.513262626262396,20.256050505050595,45.5561818181819,1.859666666666648,0,0,4.668868686868695,12.682676767676702,7.5103636363635005,9.308646464646296,20.467252525252697,45.5561818181819,-10.929212121212128,-11.083222222222256,-12.6289393939394,-13.830717171717168,-7.985414141414017,-1.981535353535401,-6.7953838383839,-0.21120202020210144,0,BC.C.U2.2020,2020,BC,BC.C.2020,2.0744614992102113,1.9175824588128032,0.09853598322121213,0.09853598322121213,0.3396935394913086,0.3396935394913086,0,0,0.24166248641594013,0.17447851386750918,-0.9705852637573664,-0.9705852637573664,-0.5696715347382263,-0.5696715347382263,-2,-2,24,23,NA,NA,2020-08-02,Triquet Bay,2020-08-02,0.4,27.51,NA,51.80782,-128.23721,51.80798,-128.23732,477.40000000000003,1680.448,3.225425078148867,0,2.546542663478131
2020,BC,C,U,3,317.8,36.8787201513285,3.8,60.6,5.2687759489278,10.482,0,0,0,464,147.223186579651,36.8057966449127,0.7,0.1625,0.1375,0.15,0.0769193599342557,0.15795029474,20,1,2,10.0515,BC_C,-9.06954545454548,-11.083222222222256,-12.6289393939394,-9.161848484848472,4.697262626262685,5.5288282828280995,2.513262626262396,20.256050505050595,45.5561818181819,1.859666666666648,0,0,4.668868686868695,12.682676767676702,7.5103636363635005,9.308646464646296,20.467252525252697,45.5561818181819,-10.929212121212128,-11.083222222222256,-12.6289393939394,-13.830717171717168,-7.985414141414017,-1.981535353535401,-6.7953838383839,-0.21120202020210144,0,BC.C.U3.2020,2020,BC,BC.C.2020,0.7247078368352776,0.7079686336213507,0.06075334143377885,0.06075334143377885,0.1989992275152636,0.1989992275152636,0,0,-0.26191496445980333,-0.2939122590775311,-1.440526088382711,-1.440526088382711,-0.8941256554992771,-0.8941256554992771,-2,-2,24,23,NA,NA,2020-08-02,Triquet Bay,2020-08-02,0.4,27.81,NA,51.80805,-128.23744,51.80824,-128.23747,378.40000000000003,1755.776,3.244469108284636,0,2.6665179805548807
2020,BC,D,U,1,459,58.744645146033,2,86.5,6.08276253029822,5.732,0,0,0,756,245.23186307384,61.30796576846,1,0,0,0,0,0,20,1,3,8.716,BC_D,-9.063939393939403,-5.9741919191919095,-9.621090909090915,-10.071838383838392,3.628424242424357,1.8115454545453,-2.9882828282829,13.489272727272503,46.5677474747475,1.3274747474747477,0.03806060606060946,0.0717070707070695,3.49962626262627,12.4944949494951,6.3375151515149,7.831939393939296,15.299979797979605,46.5677474747475,-10.391414141414153,-6.012252525252519,-9.692797979797987,-13.571464646464662,-8.866070707070744,-4.5259696969696,-10.820222222222196,-1.8107070707070996,0,BC.D.U1.2020,2020,BC,BC.D.2020,1.6325513194727967,1.2833753660552945,0,0,0,0,0,0,0.07607716086074123,0.00260676368676254,-2,-2,-2,-2,-2,-2,19,19,NA,NA,2020-08-04,Goose,2020-08-04,0.4,28.72,NA,51.9239,-128.47015,51.92403,-128.47034,545.5,4123.9800000000005,3.6153165504255673,0,2.8785217955012063
2020,BC,D,U,2,278.6,51.8706082478314,2.2,58.4,7.60657610229465,5.102,0,0,0,1724,472.722610699622,118.180652674906,1,0,0.1,0.05,0.0191086083516484,0.00347776672,20,1,3,5.601,BC_D,-9.063939393939403,-5.9741919191919095,-9.621090909090915,-10.071838383838392,3.628424242424357,1.8115454545453,-2.9882828282829,13.489272727272503,46.5677474747475,1.3274747474747477,0.03806060606060946,0.0717070707070695,3.49962626262627,12.4944949494951,6.3375151515149,7.831939393939296,15.299979797979605,46.5677474747475,-10.391414141414153,-6.012252525252519,-9.692797979797987,-13.571464646464662,-8.866070707070744,-4.5259696969696,-10.820222222222196,-1.8107070707070996,0,BC.D.U2.2020,2020,BC,BC.D.2020,0.1357976690102702,0.1357976690102702,0.01030502885408079,0.01030502885408079,0,0,0,0,-0.8674737653299129,-0.8674737653299129,-1.757067925820207,-1.757067925820207,-2,-2,-2,-2,19,19,NA,NA,2020-08-04,Goose,2020-08-04,0.5,28.75,NA,51.92413,-128.47061,51.92432,-128.47058,337,5809.88,3.7641671623600326,0,3.236537261488694
2020,BC,D,U,3,424.4,69.077927010008,3.6,87,14.7580486514986,11.804,0,0,0,760,269.478508728742,67.3696271821855,0.875,0.0875,0.0875,0.1,0.0115745969256936,0.01519736416,20,1,2,11.361,BC_D,-9.063939393939403,-5.9741919191919095,-9.621090909090915,-10.071838383838392,3.628424242424357,1.8115454545453,-2.9882828282829,13.489272727272503,46.5677474747475,1.3274747474747477,0.03806060606060946,0.0717070707070695,3.49962626262627,12.4944949494951,6.3375151515149,7.831939393939296,15.299979797979605,46.5677474747475,-10.391414141414153,-6.012252525252519,-9.692797979797987,-13.571464646464662,-8.866070707070744,-4.5259696969696,-10.820222222222196,-1.8107070707070996,0,BC.D.U3.2020,2020,BC,BC.D.2020,1.7502715102028503,1.5806567779518206,0,0,0.0242306760358614,0.0242306760358614,0,0,0.2209987430574073,0.18692869176975468,-2,-2,-1.6165655723331325,-1.6165655723331325,-2,-2,19,19,NA,NA,2020-08-04,Goose,2020-08-04,0.4,28.72,NA,51.92437,-128.47034,51.92431,-128.47009,511.4,3886.64,3.5895743159711078,0,2.8808135922807914
2020,BC,E,L,4,391.6,55.286164634563,2.4,81.2,11.6034477634882,8.146,0.29892,0.0198689952107729,0.0136551914329358,192,47.1027246204152,11.7756811551038,0.2,0.7125,0.0875,0.0476190476190476,0.0745425270813397,0.0222562688,21,1.05,5,8.18333333333333,BC_E,-8.39488383838384,-10.65687878787881,-12.396606060606056,-8.873888888888892,3.825070707070648,4.507737373737694,1.1790505050507036,19.4054545454544,43.3849999999999,1.63252020202021,0,0,4.9193838383838315,11.915444444444502,7.693000000000195,9.9137373737376,19.701515151515,43.3849999999999,-10.02740404040405,-10.65687878787881,-12.396606060606056,-13.793272727272724,-8.090373737373854,-3.1852626262625012,-8.734686868686897,-0.2960606060605997,0,BC.E.L4.2020,2020,BC,BC.E.2020,7.083804939446358,5.632343823249203,0.08643042350907519,0.08643042350907519,0.06729475100942127,0.06729475100942127,0,0,0.7396721445026806,0.6545678236739676,-1.368939636447747,-1.368939636447747,-1.419931619014505,-1.419931619014505,-2,-2,24,24,NA,NA,2020-08-03,Superstition,2020-08-03,0.3,26.21,Salinity taken during a falling tide,51.89411,-128.23553,51.89405,-128.23524,472.8,907.776,2.9579786965767485,19.8689952107729,2.2833012287035497
2020,BC,E,L,5,278.8,27.657548698321,1.6,58.2,5.35163526410386,3.032,0.00553999999999998,0.00276999999999999,0.00276999999999999,116,70.8048962525427,17.7012240631357,0.105,0.895,0,0,0,0,20,1,4,5.5285,BC_E,-8.39488383838384,-10.65687878787881,-12.396606060606056,-8.873888888888892,3.825070707070648,4.507737373737694,1.1790505050507036,19.4054545454544,43.3849999999999,1.63252020202021,0,0,4.9193838383838315,11.915444444444502,7.693000000000195,9.9137373737376,19.701515151515,43.3849999999999,-10.02740404040405,-10.65687878787881,-12.396606060606056,-13.793272727272724,-8.090373737373854,-3.1852626262625012,-8.734686868686897,-0.2960606060605997,0,BC.E.L5.2020,2020,BC,BC.E.2020,15.876068376068377,15.405982905982906,0,0,0,0,0,0,1.1992457116465132,1.1858579821806083,-2,-2,-2,-2,-2,-2,24,24,NA,NA,2020-08-03,Superstition,2020-08-03,0.3,26.41,Salinity taken during a falling tide,51.89399,-128.23503,51.89389,-128.23479,337,390.92,2.592087890098257,2.76999999999999,2.0644579892269186
2020,BC,E,L,6,381.8,72.9276353654772,2.8,75.6,12.0565334984812,6.944,0.29256,0.0314236208508649,0.0263197686747407,88,87.1473847379637,21.7868461844909,0.1625,0.8375,0,0,0,0,20,1,0,7.4185,BC_E,-8.39488383838384,-10.65687878787881,-12.396606060606056,-8.873888888888892,3.825070707070648,4.507737373737694,1.1790505050507036,19.4054545454544,43.3849999999999,1.63252020202021,0,0,4.9193838383838315,11.915444444444502,7.693000000000195,9.9137373737376,19.701515151515,43.3849999999999,-10.02740404040405,-10.65687878787881,-12.396606060606056,-13.793272727272724,-8.090373737373854,-3.1852626262625012,-8.734686868686897,-0.2960606060605997,0,BC.E.L6.2020,2020,BC,BC.E.2020,8.628534093608932,8.628534093608932,0.27322404371584696,0.27322404371584696,0,0,0,0,0.7393447215449032,0.7393447215449032,-1.127287672981422,-1.127287672981422,-2,-2,-2,-2,24,24,NA,NA,2020-08-03,Superstition,2020-08-03,0.3,24.3,Salinity taken during a falling tide,51.89383,-128.23462,51.8937,-128.23441,457.4,402.512,2.6047788324208985,31.4236208508649,1.9444826721501687
2020,BC,E,U,1,86.6,7.48064168370602,1.4,19.6,2.6944387170615,0.672,0,0,0,316,221.076155807601,55.2690389519002,0.15,0.85,0,0,0,0,20,1,4,1.7655,BC_E,-8.39488383838384,-10.65687878787881,-12.396606060606056,-8.873888888888892,3.825070707070648,4.507737373737694,1.1790505050507036,19.4054545454544,43.3849999999999,1.63252020202021,0,0,4.9193838383838315,11.915444444444502,7.693000000000195,9.9137373737376,19.701515151515,43.3849999999999,-10.02740404040405,-10.65687878787881,-12.396606060606056,-13.793272727272724,-8.090373737373854,-3.1852626262625012,-8.734686868686897,-0.2960606060605997,0,BC.E.U1.2020,2020,BC,BC.E.2020,1.5597273265003349,1.3817913834398363,0.17793594306049826,0.17793594306049826,0,0,0.5338078291814947,0.5338078291814947,-0.04655325604651947,-0.07544067667674037,-1.2183354803777753,-1.2183354803777753,-2,-2,-0.98376805334779,-0.98376805334779,24,24,NA,NA,2020-08-03,Superstition,2020-08-03,0.7,20.17,"U1 had large freshwater run-off going through it this year (almost whole transect, ~20m). Salinty measured during rising tide.",51.89445,-128.23503,51.89431,-128.23486,106.19999999999999,335.5919999999999,2.525811599363854,0,2.499687082618404
